Trial,Latency_ns,RAM_Bytes,CPU_Percent,Throughput_bps
697,164935323,29511680,102.7,254300699.43
698,165727933,29511680,96.2,253084481.54
699,164907528,29511680,102.7,254343561.56
700,166362087,29511680,95.9,252119751.30
701,165237437,29511680,102.6,253835745.47
702,165171089,29511680,96.6,253937709.40
703,165431910,29511680,102.4,253537349.60
704,165364949,29511680,102.5,253640014.12
705,165163885,29511680,96.6,253948785.47
706,165838130,29511680,102.2,252916310.62
707,165327729,29511680,96.5,253697115.75
708,165852684,29515776,102.2,252894116.56
709,164849844,29515776,102.8,254432561.06
710,166189427,29515776,96.0,252381687.31
711,165619695,29515776,102.3,253249880.70
712,165192919,29515776,96.6,253904151.91
713,166480413,29515776,101.8,251940557.12
714,164976078,29515776,102.7,254237878.05
715,165528514,29515776,96.4,253389382.81
716,165819480,29515776,102.2,252944756.55
717,165222510,29515776,96.6,253858678.22
718,165939752,29515776,102.1,252761423.92
719,165151327,29515776,102.6,253968095.58
720,164793567,29515776,96.8,254519449.78
721,165638101,29515776,102.3,253221739.12
722,165624601,29519872,102.3,253242379.13
723,165143623,29519872,96.6,253979943.26
724,165067886,29519872,102.7,254096475.19
725,165716059,29519872,102.3,253102615.72
726,164801603,29519872,96.8,254507038.99
727,165316412,29519872,102.5,253714482.99
728,165178713,29519872,96.6,253925988.64
729,165385444,29519872,102.5,253608582.39
730,165348131,29519872,96.5,253665812.53
731,164876376,29519872,102.8,254391617.63
732,165472829,29519872,102.4,253474653.53
733,164643758,29519872,96.9,254751036.48
734,165209729,29519872,102.6,253878317.30
735,165256727,29519872,96.5,253806115.86
736,164859673,29519872,102.8,254417391.69
737,165442348,29519872,96.4,253521353.55
738,165487346,29519872,102.4,253452418.05
739,165524696,29519872,102.4,253395227.50
740,165337074,29519872,96.5,253682776.56
741,165195785,29519872,102.6,253899746.90
742,166066391,29519872,96.1,252568672.97
743,164998424,29519872,102.7,254203446.21
744,165997284,29519872,96.1,252673820.86
745,164936094,29519872,102.8,254299510.69
746,165020182,29519872,96.7,254169929.35
747,166339803,29519872,101.9,252153526.96
748,164991961,29519872,96.7,254213403.77
749,165412495,29519872,102.5,253567108.10
750,164887744,29519872,102.8,254374078.89
751,165532138,29523968,96.4,253383835.35
752,165561692,29523968,102.4,253338604.44
753,165031180,29523968,96.7,254152990.97
754,165007682,29523968,102.7,254189183.75
755,165132990,29523968,96.6,253996297.17
756,165073382,29523968,102.7,254088015.23
757,165606671,29523968,102.4,253269797.33
758,165231521,29523968,96.5,253844833.88
759,165401384,29523968,102.5,253584141.71
760,165593115,29523968,96.3,253290530.83
761,165062974,29523968,102.7,254104036.68
762,165444678,29523968,96.4,253517783.15
763,165639372,29523968,102.3,253219796.08
764,165353200,29523968,102.5,253658036.25
765,165336182,29523968,96.5,253684145.19
766,165606891,29523968,102.4,253269460.87
767,165704053,29523968,96.3,253120954.14
768,164846447,29523968,102.8,254437804.17
769,164717545,29523968,96.9,254636918.00
770,165017604,29523968,102.7,254173900.14
771,165359236,29523968,102.5,253648777.14
772,164983976,29523968,96.7,254225707.35
773,165599872,29523968,102.4,253280195.77
774,165851545,29523968,96.2,252895853.34
775,164851426,29523968,102.8,254430119.40
776,165689442,29523968,96.3,253143275.12
777,164804224,29523968,102.9,254502991.38
778,164845593,29523968,102.8,254439122.31
779,165015585,29523968,96.7,254177010.01
780,166526605,29523968,101.8,251870672.56
781,164999141,29523968,96.7,254202341.57
782,165768548,29523968,102.3,253022473.24
783,165558224,29523968,102.4,253343911.20
784,165831267,29523968,96.2,252926777.67
785,165298551,29523968,102.5,253741897.59
786,165239536,29528064,96.5,253832521.05
787,165439341,29528064,102.5,253525961.52
788,165036546,29528064,96.7,254144727.44
789,164887811,29528064,102.8,254373975.53
790,164917477,29528064,96.7,254328217.74
791,165095209,29528064,102.7,254054422.62
792,165518892,29528064,102.4,253404112.93
793,165538632,29528064,96.4,253373895.22
794,166276411,29532160,102.0,252249659.15
795,165183612,29532160,96.6,253918457.72
796,166575989,29532160,101.8,251796001.64
797,164721486,29532160,102.9,254630825.76
798,165864912,29532160,96.1,252875472.54
799,165307568,29532160,102.5,253728056.78
800,164987509,29532160,96.7,254220263.43
801,165703271,29532160,102.3,253122148.69
802,165971998,29532160,102.1,252712315.97
803,164844904,29532160,96.8,254440185.79
804,165469893,29532160,102.4,253479151.04
805,164927067,29532160,102.8,254313429.34
806,165130575,29532160,96.6,254000011.81
807,164908030,29532160,102.8,254342787.31
808,165204220,29532160,96.6,253886783.28
809,165745324,29532160,102.3,253057926.39
810,165716714,29532160,96.3,253101615.33
811,165863854,29532160,102.2,252877085.56
812,165045209,29532160,96.7,254131387.72
813,165238144,29532160,102.6,253834659.39
814,165457503,29532160,96.4,253498132.39
815,165533166,29532160,102.4,253382261.78
816,165283789,29532160,102.6,253764560.06
817,165489353,29532160,96.4,253449344.26
818,166044363,29532160,102.1,252602179.58
819,164800886,29532160,96.8,254508146.27
820,165480001,29532160,102.4,253463667.79
821,165749340,29532160,102.3,253051794.96
822,165681603,29532160,96.3,253155252.25
823,166145543,29532160,102.0,252448348.86
824,165012394,29532160,102.7,254181925.27
825,165135017,29532160,96.6,253993179.41
826,164818755,29532160,102.8,254480553.50
827,165612864,29532160,102.4,253260326.44
828,165481463,29532160,96.4,253461428.49
829,165929497,29532160,102.2,252777045.42
830,165360913,29532160,96.4,253646204.77
831,165490128,29532160,102.4,253448157.34
832,165467462,29532160,102.5,253482875.08
833,165116128,29532160,96.6,254022235.79
834,165816576,29532160,102.2,252949186.46
835,165424206,29532160,96.3,253549157.13
836,165507072,29536256,102.4,253422210.26
837,165160255,29536256,102.6,253954366.93
838,165206049,29536256,96.5,253883972.49
839,165420687,29536256,96.4,253554550.89
840,165931514,29536256,102.2,252773972.76
841,165188994,29536256,102.6,253910184.84
842,166152466,29536256,96.0,252437830.20
843,164772736,29536256,102.9,254551626.79
844,165747577,29536256,96.2,253054486.58
845,165255342,29536256,102.6,253808243.00
846,165044019,29536256,96.7,254133220.06
847,165277934,29536256,102.6,253773549.71
848,165528792,29536256,102.4,253388957.25
849,165302784,29536256,96.5,253735399.88
850,165650748,29540352,102.3,253202406.31
851,164803733,29540352,96.8,254503749.62
852,165604750,29540352,102.4,253272735.23
853,165331523,29540352,102.4,253691293.95
854,165083627,29540352,96.6,254072246.67
855,165170344,29540352,102.6,253938854.79
856,165968565,29540352,96.1,252717543.23
857,165391112,29540352,102.5,253599891.15
858,165281302,29540352,96.5,253768378.47
859,165726947,29540352,102.1,253085987.28
860,165823590,29540352,102.2,252938487.22
861,165004241,29540352,96.7,254194484.61
862,166939536,29544448,101.5,251247661.31
863,165047831,29548544,96.6,254127350.51
864,165606878,29548544,102.4,253269480.75
865,164685627,29548544,96.9,254686269.62
866,166264680,29548544,102.0,252267456.92
867,165801516,29548544,96.2,252972162.21
868,165559416,29548544,102.4,253342087.17
869,165073385,29548544,102.7,254088010.61
870,165339613,29548544,96.5,253678880.93
871,165337094,29548544,102.5,253682745.87
872,166137500,29548544,96.0,252460570.31
873,165481475,29548544,102.4,253461410.11
874,165157472,29548544,102.6,253958646.21
875,165088679,29548544,96.6,254064471.62
876,165170601,29548544,102.6,253938459.67
877,165488623,29548544,96.4,253450462.27
878,165118511,29552640,102.7,254018569.73
879,165092808,29552640,96.6,254058117.42
880,165022516,29552640,102.7,254166334.49
881,166607513,29552640,101.7,251748359.03
882,165150768,29552640,96.6,253968955.20
883,164809285,29552640,102.9,254495176.05
884,164725140,29552640,96.8,254625177.43
885,165052032,29552640,102.7,254120882.32
886,165219190,29552640,96.6,253863779.38
887,165442012,29552640,102.5,253521868.44
888,167834785,29552640,101.0,249907478.95
889,166356857,29552640,95.9,252127677.55
890,165358591,29552640,102.5,253649766.52
891,165461419,29552640,102.4,253492132.81
892,165257484,29552640,102.6,253804953.24
893,166014244,29552640,96.1,252648007.72
894,164829301,29552640,102.8,254464271.50
895,165209172,29552640,102.6,253879173.25
896,164920185,29552640,96.7,254324041.66
897,165486231,29552640,102.4,253454125.74
898,164931314,29552640,96.7,254306880.74
899,166471721,29552640,101.8,251953711.71
900,165814956,29552640,102.2,252951657.75
901,165187450,29552640,96.6,253912558.13
902,165324832,29552640,102.5,253701561.30
903,164860039,29552640,96.8,254416826.87
904,165817956,29552640,102.2,252947081.32
905,165197838,29552640,96.6,253896591.55
906,165154895,29552640,102.6,253962608.86
907,165918710,29552640,96.1,252793479.41
908,166173789,29552640,102.0,252405438.02
909,165530505,29552640,96.4,253386335.04
910,165296628,29552640,102.6,253744849.53
911,167922038,29552640,101.0,249777625.97
912,164553220,29552640,96.9,254891201.76
913,165200280,29556736,102.6,253892838.44
914,165691424,29556736,102.3,253140247.02
915,165753383,29556736,96.3,253045622.60
916,165509247,29556736,102.4,253418879.97
917,165901542,29556736,96.2,252819639.25
918,165208354,29556736,102.6,253880430.28
919,165484729,29556736,102.4,253456426.18
920,165905727,29556736,96.1,252813261.84
921,165288646,29560832,102.5,253757103.20
922,165287090,29560832,96.4,253759492.05
923,165150967,29560832,102.6,253968649.18
924,165294923,29560832,96.5,253747466.88
925,164592568,29560832,103.0,254830266.70
926,166066793,29560832,102.1,252568061.58
927,164894849,29560832,96.7,254363118.40
928,165613185,29560832,102.3,253259835.56
929,166439793,29560832,101.8,252002043.77
930,165077970,29560832,102.7,254080953.38
931,165223815,29560832,96.6,253856673.14
932,165533559,29560832,102.4,253381660.21
933,165569593,29560832,96.4,253326515.09
934,165777769,29560832,102.2,253008399.46
935,165816303,29560832,102.2,252949602.91
936,165037637,29560832,96.7,254143047.38
937,164962474,29560832,102.8,254258844.35
938,166071551,29560832,96.1,252560825.42
939,165923150,29560832,102.2,252786714.81
940,164922884,29560832,102.8,254319879.59
941,164914421,29560832,96.8,254332930.65
942,166396924,29560832,101.9,252066967.30
943,164902200,29560832,96.8,254351779.42
944,165636589,29560832,102.3,253224050.64
945,165068524,29560832,96.7,254095493.09
946,165518576,29560832,102.4,253404596.71
947,166785811,29560832,101.7,251479234.05
948,164990361,29560832,96.7,254215869.01
949,165047710,29560832,102.7,254127536.82
950,164951011,29560832,96.7,254276513.65
951,165313123,29560832,102.4,253719530.78
952,165126502,29560832,96.5,254006276.96
953,165370231,29560832,102.5,253631912.75
954,166708221,29560832,95.7,251596278.51
955,165415747,29560832,102.5,253562123.08
956,166263521,29560832,102.0,252269215.45
957,165485577,29560832,96.4,253455127.39
958,165074763,29560832,102.7,254085889.56
959,169661523,29560832,94.0,247216736.35
960,165320510,29560832,102.5,253708193.86
961,165537333,29560832,102.4,253375883.49
962,165209737,29560832,96.6,253878305.01
963,165691695,29560832,102.3,253139832.99
964,165139666,29564928,96.5,253986029.01
965,165882130,29564928,102.0,252849224.93
966,165399265,29564928,102.4,253587390.49
967,164878512,29564928,96.8,254388321.99
968,164856736,29564928,96.8,254421924.26
969,165343138,29564928,102.5,253673472.68
970,164638634,29564928,96.9,254758965.02
971,165462299,29564928,102.4,253490784.63
972,165335138,29564928,102.5,253685747.07
973,164983377,29564928,96.7,254226630.36
974,164910325,29564928,102.8,254339247.71
975,164924380,29564928,96.7,254317572.70
976,165145517,29564928,102.6,253977030.45
977,166238130,29569024,96.0,252307746.72
978,164788311,29569024,102.9,254527567.80
979,165040744,29569024,96.7,254138262.97
980,165256289,29569024,102.6,253806788.56
981,165266529,29569024,102.6,253791062.56
982,165567514,29569024,96.4,253329696.07
983,166039288,29569024,102.1,252609900.37
984,165021708,29569024,96.7,254167578.97
985,165027040,29569024,102.7,254159366.85
986,164924601,29569024,96.7,254317231.91
987,164688519,29569024,102.9,254681797.22
988,165038650,29569024,102.7,254141487.46
989,166107654,29569024,96.0,252505932.09
990,165067575,29569024,102.7,254096953.93
991,165047520,29569024,96.7,254127829.37
992,165227067,29569024,102.6,253851676.74
993,165363523,29569024,96.5,253642201.37
994,165532329,29569024,102.4,253383542.98
995,165092073,29569024,102.7,254059248.50
996,165434241,29569024,102.4,253533777.21
997,165949773,29569024,96.1,252746160.73
998,164703944,29569024,102.9,254657945.53
999,165552606,29569024,102.4,253352508.39
1000,165868387,29569024,96.2,252870174.71
