Trial,Latency_ns,RAM_Bytes,CPU_Percent,Throughput_bps
687,158691601,34668544,100.5,264306161.99
688,161915346,34668544,98.5,259043809.23
689,159206053,34668544,100.2,263452093.75
690,159423287,34668544,100.1,263093107.60
691,159582778,34668544,100.0,262830165.80
692,158636906,34668544,100.6,264397289.75
693,158168261,34668544,100.9,265180686.28
694,159283672,34668544,100.2,263323713.43
695,158685029,34668544,100.5,264317108.33
696,158498834,34668544,94.4,264627612.34
697,158792850,34668544,100.5,264137635.92
698,160158042,34668544,99.6,261886118.71
699,158798816,34668544,100.5,264127712.39
700,159178763,34668544,100.2,263497260.62
701,159269452,34668544,100.2,263347223.67
702,158946065,34668544,100.4,263883022.21
703,157328924,34668544,101.4,266595403.65
704,158505139,34668544,100.6,264617086.01
705,159673884,34668544,99.9,262680201.35
706,159107966,34668544,100.3,263614506.89
707,158665295,34668544,100.5,264349982.77
708,160004495,34668544,99.7,262137435.58
709,158677906,34672640,100.5,264328973.44
710,159046704,34672640,100.3,263716046.58
711,159047708,34672640,100.3,263714381.85
712,158212571,34672640,94.5,265106418.12
713,160068594,34672640,99.7,262032463.41
714,157428160,34672640,101.3,266427353.28
715,160164025,34672640,99.6,261876335.84
716,159779616,34672640,99.9,262506376.28
717,157609448,34672640,101.2,266120899.05
718,159086991,34672640,100.3,263649263.44
719,159443380,34672640,100.1,263059952.69
720,159308855,34672640,100.1,263282088.12
721,159602796,34672640,100.0,262797200.62
722,160439413,34672640,99.4,261426835.31
723,158509197,34672640,100.7,264610311.54
724,159365566,34672640,100.1,263188397.93
725,158141725,34672640,100.9,265225183.30
726,159755753,34672640,99.9,262545587.33
727,158504613,34672640,100.6,264617964.15
728,157298366,34672640,101.4,266647194.54
729,161620783,34672640,98.7,259515931.19
730,160544815,34676736,99.4,261255201.55
731,157761654,34676736,101.1,265864149.73
732,160109478,34676736,99.6,261965553.34
733,158724037,34676736,100.5,264252149.79
734,158892953,34676736,100.4,263971228.48
735,159695234,34676736,99.9,262645083.07
736,158729193,34676736,94.2,264243566.08
737,158359597,34676736,100.7,264860285.04
738,160672363,34676736,99.3,261047806.96
739,158089955,34676736,100.9,265312037.06
740,159029372,34676736,100.3,263744787.98
741,159310127,34676736,100.2,263279985.96
742,160211194,34676736,99.6,261799234.83
743,158577706,34676736,100.6,264495994.16
744,158418568,34676736,100.7,264761691.32
745,160473172,34676736,99.4,261371838.53
746,158405586,34676736,100.7,264783389.65
747,159921533,34676736,99.8,262273423.80
748,157758329,34676736,101.1,265869753.22
749,159627430,34676736,99.9,262756645.27
750,158996324,34676736,100.3,263799608.35
751,158456946,34680832,100.7,264697566.49
752,157589884,34680832,94.9,266153936.63
753,159526667,34680832,100.0,262922612.18
754,158855311,34680832,100.4,264033778.51
755,159690531,34680832,99.9,262652818.16
756,159143393,34680832,100.2,263555823.52
757,157566259,34680832,101.2,266193842.93
758,157823179,34680832,101.1,265760506.57
759,158141343,34680832,100.9,265225823.96
760,159533671,34680832,100.0,262911069.10
761,159809125,34680832,99.8,262457904.08
762,160225563,34680832,99.6,261775756.72
763,159655535,34680832,99.9,262710390.84
764,159718890,34680832,99.9,262606182.65
765,159996848,34680832,99.7,262149964.35
766,159527084,34680832,100.0,262921924.91
767,159628151,34680832,99.9,262755458.47
768,158262120,34680832,94.5,265023418.11
769,159271577,34680832,100.2,263343710.10
770,159189740,34680832,100.2,263479091.05
771,157073487,34680832,101.6,267028948.05
772,157231366,34680832,101.5,266760819.21
773,159483165,34680832,100.0,262994329.21
774,159947505,34680832,99.8,262230836.30
775,159277658,34680832,100.2,263333656.00
776,157794807,34680832,101.1,265808291.14
777,158628792,34680832,100.6,264410813.90
778,158110360,34680832,94.6,265277797.10
779,158300238,34680832,100.8,264959601.64
780,158445882,34680832,100.7,264716049.86
781,159548454,34680832,100.0,262886709.01
782,159920306,34680832,99.8,262275436.12
783,158181165,34680832,100.9,265159053.54
784,158705914,34680832,100.5,264282325.36
785,158769379,34680832,100.5,264176683.59
786,158806288,34680832,100.5,264115284.91
787,158746699,34680832,100.5,264214426.28
788,159688244,34680832,99.9,262656579.78
789,158407738,34680832,100.7,264779792.51
790,160856393,34680832,99.2,260749151.57
791,157233052,34680832,95.1,266757958.75
792,158682303,34680832,100.5,264321649.02
793,158612144,34680832,100.6,264438566.57
794,160267242,34689024,99.5,261707679.48
795,158658257,34689024,100.6,264361709.20
796,160658964,34689024,99.3,261069578.41
797,158932733,34689024,100.4,263905157.91
798,157102358,34689024,101.5,266979875.63
799,159916528,34689024,99.8,262281632.33
800,159097674,34689024,100.3,263631560.07
801,159685164,34689024,99.9,262661645.89
802,158662301,34689024,100.6,264354971.13
803,158961426,34689024,100.4,263857522.26
804,159248644,34689024,100.2,263381633.57
805,158878822,34689024,100.4,263994706.61
806,159822011,34689024,99.8,262436742.83
807,161182353,34689024,99.0,260221837.06
808,159184147,34689024,100.2,263488348.50
809,159095791,34689024,100.3,263634680.32
810,158042797,34689024,100.9,265391202.87
811,158548900,34689024,100.6,264544049.19
812,157994913,34689024,94.7,265471635.79
813,159452056,34689024,100.0,263045639.25
814,158392376,34689024,100.7,264805472.71
815,158687779,34689024,100.5,264312527.81
816,158346930,34689024,100.8,264881472.60
817,158757727,34689024,100.5,264196072.80
818,158747993,34689024,100.5,264212272.59
819,160007829,34689024,99.7,262131973.55
820,160673750,34689024,99.3,261045553.49
821,159079953,34689024,100.3,263660927.79
822,159365356,34689024,100.1,263188744.74
823,157856686,34689024,101.1,265704095.68
824,159925204,34689024,99.8,262267403.45
825,158286665,34689024,100.8,264982321.79
826,158373520,34689024,100.7,264837000.53
827,157509332,34689024,101.3,266290050.67
828,157935722,34689024,94.7,265571128.99
829,159430902,34689024,100.1,263080541.31
830,157961610,34689024,101.0,265527605.09
831,160185037,34689024,99.6,261841984.65
832,160610965,34689024,99.3,261147599.73
833,158889514,34689024,100.4,263976941.86
834,159605122,34689024,100.0,262793370.75
835,158638263,34689024,100.5,264395028.08
836,158320257,34693120,100.8,264926098.50
837,158936951,34693120,100.4,263898154.18
838,159254558,34693120,100.2,263371852.75
839,158717237,34693120,100.5,264263471.27
840,157163221,34693120,101.5,266876485.05
841,159090754,34693120,100.3,263643027.30
842,158135734,34693120,94.6,265235231.40
843,158707392,34693120,100.5,264279864.17
844,159287586,34693120,100.2,263317243.07
845,159990322,34693120,99.7,262160657.44
846,159305567,34693120,100.2,263287522.15
847,159089872,34693120,100.3,263644488.95
848,159564616,34693120,100.0,262860081.71
849,158570765,34693120,100.6,264507571.75
850,159325280,34693120,100.1,263254946.11
851,160373476,34693120,99.5,261534320.05
852,159671741,34693120,99.9,262683726.86
853,157816657,34693120,101.1,265771489.51
854,159262797,34693120,100.2,263358227.97
855,159552774,34693120,100.0,262879591.18
856,159646840,34693120,99.9,262724699.09
857,158716965,34693120,100.5,264263924.15
858,159012590,34697216,94.1,263772623.29
859,159644451,34697216,106.2,262728630.64
860,158526957,34697216,94.4,264580666.87
861,158293016,34697216,100.8,264971690.22
862,158644192,34697216,100.6,264385146.86
863,158593302,34697216,100.6,264469983.73
864,158332549,34697216,100.8,264905531.21
865,158877518,34697216,100.4,263996873.37
866,158569523,34697216,100.6,264509643.51
867,159051202,34697216,100.3,263708588.63
868,158815561,34697216,100.5,264099863.61
869,158356837,34697216,100.7,264864901.29
870,159824346,34697216,99.8,262432908.69
871,158164495,34697216,100.9,265187000.41
872,159551353,34697216,100.0,262881932.44
873,157938670,34697216,101.0,265566171.98
874,157972888,34697216,101.0,265508648.55
875,159222699,34697216,100.2,263424551.04
876,159686312,34697216,99.9,262659757.59
877,158839960,34697216,100.4,264059295.91
878,157311578,34697216,95.1,266624799.86
879,158494630,34701312,100.7,264634631.47
880,158289110,34701312,100.8,264978228.76
881,159022755,34701312,100.3,263755762.50
882,159525888,34701312,100.0,262923896.09
883,159285414,34701312,100.2,263320833.63
884,158522696,34701312,100.6,264587778.65
885,159388771,34701312,100.1,263150081.01
886,159559539,34701312,100.0,262868445.62
887,158486407,34701312,100.7,264648361.93
888,158309548,34701312,100.8,264944019.67
889,157235353,34701312,95.1,266754054.99
890,158465999,34701312,100.7,264682444.59
891,158542410,34701312,100.6,264554878.41
892,158890070,34701312,100.4,263976018.14
893,158592106,34701312,100.6,264471978.20
894,159018606,34701312,100.3,263762644.23
895,158955752,34701312,100.4,263866940.78
896,158055787,34701312,100.9,265369391.38
897,159743100,34701312,99.9,262566383.15
898,156667376,34701312,95.5,267721136.79
899,159647745,34701312,99.9,262723209.78
900,158036593,34701312,100.9,265401621.26
901,159071359,34701312,100.3,263675172.35
902,159330981,34701312,100.1,263245526.62
903,158877350,34701312,100.4,263997152.52
904,159274053,34701312,100.2,263339616.28
905,158834510,34701312,100.4,264068356.43
906,159580817,34701312,100.0,262833395.57
907,158977958,34701312,100.4,263830083.92
908,158160515,34701312,100.9,265193673.65
909,159584020,34701312,99.9,262828120.26
910,159248580,34701312,100.2,263381739.42
911,158380364,34701312,100.7,264825556.28
912,158276994,34701312,100.8,264998512.67
913,158990024,34701312,94.1,263810061.44
914,159131437,34701312,100.3,263575625.22
915,159143808,34701312,100.3,263555136.25
916,158463742,34701312,100.7,264686214.47
917,157740100,34701312,101.1,265900478.06
918,158489106,34701312,100.7,264643855.08
919,158498328,34701312,100.6,264628457.15
920,159032813,34701312,100.2,263739081.32
921,157930785,34705408,101.0,265579430.89
922,160037503,34709504,99.7,262083369.30
923,159606189,34709504,100.0,262791613.93
924,157004529,34709504,95.3,267146229.90
925,159432970,34709504,100.1,263077128.90
926,159297834,34709504,100.1,263300303.25
927,159679017,34709504,99.9,262671757.30
928,158680142,34709504,100.5,264325248.71
929,158975599,34709504,100.3,263833998.83
930,157541668,34709504,101.3,266235393.67
931,159337810,34709504,100.1,263234244.28
932,159956687,34709504,99.7,262215783.45
933,158106870,34709504,100.9,265283652.76
934,159211990,34709504,100.2,263442269.64
935,160815427,34709504,99.2,260815574.62
936,158179328,34709504,100.9,265162132.94
937,159616498,34709504,100.0,262774641.25
938,159300892,34709504,100.1,263295248.84
939,158761907,34709504,100.5,264189116.85
940,159002307,34709504,100.3,263789681.99
941,158748240,34709504,100.5,264211861.50
942,159084384,34709504,100.3,263653584.00
943,158823019,34709504,94.2,264087462.03
944,158920351,34709504,100.4,263925719.62
945,158629913,34709504,100.6,264408945.37
946,160066490,34709504,99.7,262035907.70
947,157856807,34709504,101.1,265703892.01
948,158224230,34709504,100.8,265086883.34
949,159227280,34709504,100.2,263416972.27
950,159829084,34709504,99.8,262425129.08
951,160155116,34709504,99.6,261890903.32
952,159469514,34709504,100.0,263016842.20
953,159935551,34709504,99.8,262250436.11
954,159477515,34709504,100.0,263003646.63
955,159003441,34709504,100.3,263787800.67
956,158823999,34709504,100.5,264085832.52
957,158638250,34709504,100.6,264395049.74
958,158107933,34709504,100.9,265281869.19
959,158523413,34709504,100.6,264586581.92
960,159237868,34709504,100.2,263399457.22
961,159958448,34709504,99.7,262212896.69
962,159120522,34709504,94.0,263593705.41
963,158755452,34709504,100.5,264199858.79
964,159085410,34713600,100.3,263651883.60
965,158741840,34713600,100.5,264222513.74
966,157611851,34713600,101.2,266116841.68
967,157989458,34713600,101.0,265480801.89
968,158439145,34713600,100.7,264727305.87
969,159918343,34713600,93.5,262278655.55
970,159252020,34713600,100.2,263376050.11
971,159276077,34713600,100.1,263336269.89
972,159451065,34713600,100.1,263047274.10
973,158206849,34713600,100.8,265116006.45
974,158714439,34713600,100.5,264268130.01
975,159529654,34713600,100.0,262917689.27
976,160861337,34713600,99.2,260741137.57
977,159248884,34713600,100.2,263381236.63
978,159223680,34713600,100.2,263422928.05
979,158458797,34713600,100.7,264694474.49
980,159296170,34713600,100.2,263303053.68
981,159881624,34713600,99.8,262338891.43
982,157229390,34713600,95.1,266764171.76
983,160506056,34713600,99.4,261318289.45
984,159267082,34713600,100.2,263351142.45
985,160551169,34717696,105.6,261244862.07
986,159077351,34717696,94.0,263665240.44
987,158758796,34717696,100.5,264194293.84
988,159148219,34717696,100.2,263547831.47
989,159418137,34717696,100.1,263101606.81
990,160581478,34717696,99.3,261195553.33
991,159135052,34717696,100.2,263569637.69
992,158342798,34717696,100.8,264888384.76
993,159792395,34717696,99.8,262485382.99
994,158878683,34717696,100.4,263994937.57
995,159322256,34717696,100.1,263259942.79
996,158314568,34717696,100.8,264935618.56
997,157931221,34717696,101.0,265578697.70
998,158915407,34717696,100.4,263933930.58
999,159513261,34717696,100.0,262944709.03
1000,157292505,34717696,101.4,266657130.29
