Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
560,9630,13987840,0.0,93042575.29
561,9370,13987840,0.0,95624332.98
562,9296,13987840,0.0,96385542.17
563,9407,13987840,0.0,95248219.41
564,9833,13987840,0.0,91121732.94
565,9870,13987840,0.0,90780141.84
566,9463,13987840,0.0,94684560.92
567,9426,13987840,0.0,95056227.46
568,9704,13987840,0.0,92333058.53
569,9445,13987840,0.0,94865007.94
570,9222,13987840,0.0,97158967.69
571,9463,13987840,0.0,94684560.92
572,9204,13987840,0.0,97348978.70
573,9611,13991936,0.0,93226511.29
574,9648,13991936,0.0,92868988.39
575,9555,13991936,0.0,93772893.77
576,9574,13991936,0.0,93586797.58
577,9370,13991936,0.0,95624332.98
578,9445,13991936,0.0,94865007.94
579,9426,13991936,0.0,95056227.46
580,9370,13991936,0.0,95624332.98
581,9389,13991936,0.0,95430823.30
582,9648,13991936,0.0,92868988.39
583,9722,13996032,0.0,92162106.56
584,9371,13996032,0.0,95614128.69
585,9592,13996032,0.0,93411175.98
586,9555,13996032,0.0,93772893.77
587,9574,13996032,0.0,93586797.58
588,9277,13996032,0.0,96582947.07
589,9519,13996032,0.0,94127534.40
590,9519,13996032,0.0,94127534.40
591,9666,13996032,0.0,92696048.00
592,9777,13996032,0.0,91643653.47
593,9407,13996032,6960.6,95248219.41
594,9296,13996032,0.0,96385542.17
595,9444,13996032,0.0,94875052.94
596,9278,13996032,0.0,96572537.18
597,9241,13996032,0.0,96959203.55
598,9500,13996032,0.0,94315789.47
599,9481,13996032,0.0,94504799.07
600,9389,13996032,0.0,95430823.30
601,9296,13996032,0.0,96385542.17
602,9649,13996032,0.0,92859363.66
603,9241,13996032,0.0,96959203.55
604,9278,13996032,0.0,96572537.18
605,9426,13996032,0.0,95056227.46
606,9278,13996032,0.0,96572537.18
607,9315,13996032,0.0,96188942.57
608,9500,13996032,0.0,94315789.47
609,9426,13996032,0.0,95056227.46
610,9463,13996032,0.0,94684560.92
611,9296,13996032,0.0,96385542.17
612,9259,13996032,0.0,96770709.58
613,9241,13996032,0.0,96959203.55
614,9352,13996032,0.0,95808383.23
615,9426,13996032,0.0,95056227.46
616,9277,13996032,0.0,96582947.07
617,9296,13996032,0.0,96385542.17
618,9370,13996032,0.0,95624332.98
619,9852,13996032,0.0,90946000.81
620,10389,13996032,0.0,86245066.90
621,9518,13996032,0.0,94137423.83
622,9834,13996032,0.0,91112466.95
623,9574,13996032,0.0,93586797.58
624,9537,13996032,0.0,93949879.42
625,9704,14000128,0.0,92333058.53
626,9537,14000128,0.0,93949879.42
627,12185,14000128,0.0,73533032.42
628,9889,14000128,0.0,90605723.53
629,9852,14000128,0.0,90946000.81
630,9444,14000128,0.0,94875052.94
631,9297,14000128,0.0,96375174.79
632,9463,14000128,0.0,94684560.92
633,9722,14000128,0.0,92162106.56
634,9685,14000128,0.0,92514197.21
635,9574,14000128,0.0,93586797.58
636,9426,14000128,0.0,95056227.46
637,9481,14004224,0.0,94504799.07
638,9963,14004224,0.0,89932751.18
639,9796,14004224,0.0,91465904.45
640,9500,14004224,0.0,94315789.47
641,9556,14004224,0.0,93763080.79
642,9740,14004224,0.0,91991786.45
643,9518,14004224,0.0,94137423.83
644,9704,14004224,0.0,92333058.53
645,10074,14004224,0.0,88941830.45
646,9759,14004224,0.0,91812685.73
647,9463,14004224,0.0,94684560.92
648,9500,14004224,0.0,94315789.47
649,9815,14004224,0.0,91288843.61
650,9537,14004224,0.0,93949879.42
651,9371,14004224,0.0,95614128.69
652,9408,14004224,0.0,95238095.24
653,9444,14004224,0.0,94875052.94
654,9426,14004224,0.0,95056227.46
655,9296,14004224,0.0,96385542.17
656,9426,14004224,0.0,95056227.46
657,9445,14004224,0.0,94865007.94
658,9444,14004224,0.0,94875052.94
659,9204,14004224,0.0,97348978.70
660,9389,14004224,0.0,95430823.30
661,9370,14004224,6886.9,95624332.98
662,9407,14004224,0.0,95248219.41
663,9537,14004224,0.0,93949879.42
664,9352,14004224,0.0,95808383.23
665,10074,14004224,0.0,88941830.45
666,9519,14004224,0.0,94127534.40
667,9723,14008320,0.0,92152627.79
668,9500,14008320,0.0,94315789.47
669,9389,14008320,0.0,95430823.30
670,9611,14008320,0.0,93226511.29
671,9611,14008320,0.0,93226511.29
672,9482,14008320,0.0,94494832.31
673,10685,14008320,0.0,83855872.72
674,9926,14008320,0.0,90267983.07
